IndicatorCode,Indicator,ValueType,ParentLocationCode,ParentLocation,Location type,SpatialDimValueCode,Location,Period type,Period,IsLatestYear,Dim1 type,Dim1,Dim1ValueCode,Dim2 type,Dim2,Dim2ValueCode,Dim3 type,Dim3,Dim3ValueCode,DataSourceDimValueCode,DataSource,FactValueNumericPrefix,FactValueNumeric,FactValueUoM,FactValueNumericLowPrefix,FactValueNumericLow,FactValueNumericHighPrefix,FactValueNumericHigh,Value,FactValueTranslationID,FactComments,Language,DateModified
WSH_WATER_SAFELY_MANAGED,Population using safely managed drinking-water services (%),text,EUR,Europe,Country,GBR,United Kingdom of Great Britain and Northern Ireland,Year,2009,false,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,,,,,,,,,,99.96,,,,,,100,,,EN,2023-07-10T00:00:00.000Z
WSH_WATER_SAFELY_MANAGED,Population using safely managed drinking-water services (%),text,AFR,Africa,Country,MWI,Malawi,Year,2009,false,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,,,,,,,,,,10.6,,,,,,11,,,EN,2023-07-10T00:00:00.000Z
WSH_WATER_SAFELY_MANAGED,Population using safely managed drinking-water services (%),text,AFR,Africa,Country,SLE,Sierra Leone,Year,2009,false,Residence Area Type,Urban,RESIDENCEAREATYPE_URB,,,,,,,,,,11.36,,,,,,11,,,EN,2023-07-10T00:00:00.000Z
WSH_WATER_SAFELY_MANAGED,Population using safely managed drinking-water services (%),text,AFR,Africa,Country,COG,Congo,Year,2009,false,Residence Area Type,rural,RESIDENCEAREATYPE_RUR,,,,,,,,,,11.57,,,,,,12,,,EN,2023-07-10T00:00:00.000Z
WSH_WATER_SAFELY_MANAGED,Population using safely managed drinking-water services (%),text,AFR,Africa,Country,COD,Democratic Republic of the Congo,Year,2009,false,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,,,,,,,,,,12.03,,,,,,12,,,EN,2023-07-10T00:00:00.000Z
WSH_WATER_SAFELY_MANAGED,Population using safely managed drinking-water services (%),text,WPR,Western Pacific,Country,KIR,Kiribati,Year,2009,false,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,,,,,,,,,,11.55,,,,,,12,,,EN,2023-07-10T00:00:00.000Z
WSH_WATER_SAFELY_MANAGED,Population using safely managed drinking-water services (%),text,WPR,Western Pacific,Country,LAO,Lao People's Democratic Republic,Year,2009,false,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,,,,,,,,,,13.31,,,,,,13,,,EN,2023-07-10T00:00:00.000Z
WSH_WATER_SAFELY_MANAGED,Population using safely managed drinking-water services (%),text,AFR,Africa,Country,MDG,Madagascar,Year,2009,false,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,,,,,,,,,,12.87,,,,,,13,,,EN,2023-07-10T00:00:00.000Z
WSH_WATER_SAFELY_MANAGED,Population using safely managed drinking-water services (%),text,AFR,Africa,Country,NGA,Nigeria,Year,2009,false,Residence Area Type,rural,RESIDENCEAREATYPE_RUR,,,,,,,,,,13.31,,,,,,13,,,EN,2023-07-10T00:00:00.000Z
WSH_WATER_SAFELY_MANAGED,Population using safely managed drinking-water services (%),text,WPR,Western Pacific,Country,KHM,Cambodia,Year,2009,false,Residence Area Type,rural,RESIDENCEAREATYPE_RUR,,,,,,,,,,14.17,,,,,,14,,,EN,2023-07-10T00:00:00.000Z
WSH_WATER_SAFELY_MANAGED,Population using safely managed drinking-water services (%),text,AFR,Africa,Country,CAF,Central African Republic,Year,2009,false,Residence Area Type,Urban,RESIDENCEAREATYPE_URB,,,,,,,,,,14.47,,,,,,14,,,EN,2023-07-10T00:00:00.000Z
WSH_WATER_SAFELY_MANAGED,Population using safely managed drinking-water services (%),text,AFR,Africa,Country,CIV,Côte d’Ivoire,Year,2009,false,Residence Area Type,rural,RESIDENCEAREATYPE_RUR,,,,,,,,,,14.78,,,,,,15,,,EN,2023-07-10T00:00:00.000Z
WSH_WATER_SAFELY_MANAGED,Population using safely managed drinking-water services (%),text,AFR,Africa,Country,ZWE,Zimbabwe,Year,2009,false,Residence Area Type,rural,RESIDENCEAREATYPE_RUR,,,,,,,,,,15.46,,,,,,15,,,EN,2023-07-10T00:00:00.000Z
WSH_WATER_SAFELY_MANAGED,Population using safely managed drinking-water services (%),text,EMR,Eastern Mediterranean,Country,AFG,Afghanistan,Year,2009,false,Residence Area Type,rural,RESIDENCEAREATYPE_RUR,,,,,,,,,,15.65,,,,,,16,,,EN,2023-07-10T00:00:00.000Z
WSH_WATER_SAFELY_MANAGED,Population using safely managed drinking-water services (%),text,AFR,Africa,Country,TCD,Chad,Year,2009,false,Residence Area Type,Urban,RESIDENCEAREATYPE_URB,,,,,,,,,,16.07,,,,,,16,,,EN,2023-07-10T00:00:00.000Z
WSH_WATER_SAFELY_MANAGED,Population using safely managed drinking-water services (%),text,AFR,Africa,Country,LSO,Lesotho,Year,2009,false,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,,,,,,,,,,17.36,,,,,,17,,,EN,2023-07-10T00:00:00.000Z
WSH_WATER_SAFELY_MANAGED,Population using safely managed drinking-water services (%),text,EMR,Eastern Mediterranean,Country,AFG,Afghanistan,Year,2009,false,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,,,,,,,,,,18.39,,,,,,18,,,EN,2023-07-10T00:00:00.000Z
WSH_WATER_SAFELY_MANAGED,Population using safely managed drinking-water services (%),text,SEAR,South-East Asia,Country,BTN,Bhutan,Year,2009,false,Residence Area Type,rural,RESIDENCEAREATYPE_RUR,,,,,,,,,,18.31,,,,,,18,,,EN,2023-07-10T00:00:00.000Z
WSH_WATER_SAFELY_MANAGED,Population using safely managed drinking-water services (%),text,WPR,Western Pacific,Country,KIR,Kiribati,Year,2009,false,Residence Area Type,Urban,RESIDENCEAREATYPE_URB,,,,,,,,,,18.21,,,,,,18,,,EN,2023-07-10T00:00:00.000Z
WSH_WATER_SAFELY_MANAGED,Population using safely managed drinking-water services (%),text,AMR,Americas,Country,PER,Peru,Year,2009,false,Residence Area Type,rural,RESIDENCEAREATYPE_RUR,,,,,,,,,,17.62,,,,,,18,,,EN,2023-07-10T00:00:00.000Z
WSH_WATER_SAFELY_MANAGED,Population using safely managed drinking-water services (%),text,EMR,Eastern Mediterranean,Country,MAR,Morocco,Year,2009,false,Residence Area Type,rural,RESIDENCEAREATYPE_RUR,,,,,,,,,,18.84,,,,,,19,,,EN,2023-07-10T00:00:00.000Z
WSH_WATER_SAFELY_MANAGED,Population using safely managed drinking-water services (%),text,AFR,Africa,Country,TZA,United Republic of Tanzania,Year,2009,false,Residence Area Type,rural,RESIDENCEAREATYPE_RUR,,,,,,,,,,1.98,,,,,,2,,,EN,2023-07-10T00:00:00.000Z
WSH_WATER_SAFELY_MANAGED,Population using safely managed drinking-water services (%),text,AFR,Africa,Country,GNB,Guinea-Bissau,Year,2009,false,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,,,,,,,,,,20.44,,,,,,20,,,EN,2023-07-10T00:00:00.000Z
WSH_WATER_SAFELY_MANAGED,Population using safely managed drinking-water services (%),text,SEAR,South-East Asia,Country,IDN,Indonesia,Year,2009,false,Residence Area Type,rural,RESIDENCEAREATYPE_RUR,,,,,,,,,,20.46,,,,,,20,,,EN,2023-07-10T00:00:00.000Z
WSH_WATER_SAFELY_MANAGED,Population using safely managed drinking-water services (%),text,AFR,Africa,Country,NGA,Nigeria,Year,2009,false,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,,,,,,,,,,20.17,,,,,,20,,,EN,2023-07-10T00:00:00.000Z
WSH_WATER_SAFELY_MANAGED,Population using safely managed drinking-water services (%),text,WPR,Western Pacific,Country,KHM,Cambodia,Year,2009,false,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,,,,,,,,,,21.42,,,,,,21,,,EN,2023-07-10T00:00:00.000Z
WSH_WATER_SAFELY_MANAGED,Population using safely managed drinking-water services (%),text,AFR,Africa,Country,STP,Sao Tome and Principe,Year,2009,false,Residence Area Type,rural,RESIDENCEAREATYPE_RUR,,,,,,,,,,20.77,,,,,,21,,,EN,2023-07-10T00:00:00.000Z
WSH_WATER_SAFELY_MANAGED,Population using safely managed drinking-water services (%),text,AFR,Africa,Country,TZA,United Republic of Tanzania,Year,2009,false,Residence Area Type,Urban,RESIDENCEAREATYPE_URB,,,,,,,,,,22.04,,,,,,22,,,EN,2023-07-10T00:00:00.000Z
WSH_WATER_SAFELY_MANAGED,Population using safely managed drinking-water services (%),text,AFR,Africa,Country,GHA,Ghana,Year,2009,false,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,,,,,,,,,,23.27,,,,,,23,,,EN,2023-07-10T00:00:00.000Z
WSH_WATER_SAFELY_MANAGED,Population using safely managed drinking-water services (%),text,AFR,Africa,Country,SEN,Senegal,Year,2009,false,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,,,,,,,,,,22.65,,,,,,23,,,EN,2023-07-10T00:00:00.000Z
WSH_WATER_SAFELY_MANAGED,Population using safely managed drinking-water services (%),text,AFR,Africa,Country,TGO,Togo,Year,2009,false,Residence Area Type,Urban,RESIDENCEAREATYPE_URB,,,,,,,,,,23.1,,,,,,23,,,EN,2023-07-10T00:00:00.000Z
WSH_WATER_SAFELY_MANAGED,Population using safely managed drinking-water services (%),text,WPR,Western Pacific,Country,TON,Tonga,Year,2009,false,Residence Area Type,rural,RESIDENCEAREATYPE_RUR,,,,,,,,,,23.07,,,,,,23,,,EN,2023-07-10T00:00:00.000Z
WSH_WATER_SAFELY_MANAGED,Population using safely managed drinking-water services (%),text,WPR,Western Pacific,Country,LAO,Lao People's Democratic Republic,Year,2009,false,Residence Area Type,Urban,RESIDENCEAREATYPE_URB,,,,,,,,,,24.05,,,,,,24,,,EN,2023-07-10T00:00:00.000Z
WSH_WATER_SAFELY_MANAGED,Population using safely managed drinking-water services (%),text,AFR,Africa,Country,CIV,Côte d’Ivoire,Year,2009,false,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,,,,,,,,,,24.55,,,,,,25,,,EN,2023-07-10T00:00:00.000Z
WSH_WATER_SAFELY_MANAGED,Population using safely managed drinking-water services (%),text,SEAR,South-East Asia,Country,BTN,Bhutan,Year,2009,false,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,,,,,,,,,,25.97,,,,,,26,,,EN,2023-07-10T00:00:00.000Z
WSH_WATER_SAFELY_MANAGED,Population using safely managed drinking-water services (%),text,SEAR,South-East Asia,Country,IDN,Indonesia,Year,2009,false,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,,,,,,,,,,26.49,,,,,,26,,,EN,2023-07-10T00:00:00.000Z
WSH_WATER_SAFELY_MANAGED,Population using safely managed drinking-water services (%),text,EMR,Eastern Mediterranean,Country,AFG,Afghanistan,Year,2009,false,Residence Area Type,Urban,RESIDENCEAREATYPE_URB,,,,,,,,,,27.31,,,,,,27,,,EN,2023-07-10T00:00:00.000Z
WSH_WATER_SAFELY_MANAGED,Population using safely managed drinking-water services (%),text,WPR,Western Pacific,Country,FJI,Fiji,Year,2009,false,Residence Area Type,rural,RESIDENCEAREATYPE_RUR,,,,,,,,,,27.1,,,,,,27,,,EN,2023-07-10T00:00:00.000Z
WSH_WATER_SAFELY_MANAGED,Population using safely managed drinking-water services (%),text,AFR,Africa,Country,MDG,Madagascar,Year,2009,false,Residence Area Type,Urban,RESIDENCEAREATYPE_URB,,,,,,,,,,27.44,,,,,,27,,,EN,2023-07-10T00:00:00.000Z
WSH_WATER_SAFELY_MANAGED,Population using safely managed drinking-water services (%),text,SEAR,South-East Asia,Country,NPL,Nepal,Year,2009,false,Residence Area Type,rural,RESIDENCEAREATYPE_RUR,,,,,,,,,,27.37,,,,,,27,,,EN,2023-07-10T00:00:00.000Z
WSH_WATER_SAFELY_MANAGED,Population using safely managed drinking-water services (%),text,AFR,Africa,Country,UGA,Uganda,Year,2009,false,Residence Area Type,Urban,RESIDENCEAREATYPE_URB,,,,,,,,,,27.48,,,,,,27,,,EN,2023-07-10T00:00:00.000Z
WSH_WATER_SAFELY_MANAGED,Population using safely managed drinking-water services (%),text,WPR,Western Pacific,Country,MNG,Mongolia,Year,2009,false,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,,,,,,,,,,27.58,,,,,,28,,,EN,2023-07-10T00:00:00.000Z
WSH_WATER_SAFELY_MANAGED,Population using safely managed drinking-water services (%),text,AFR,Africa,Country,ZWE,Zimbabwe,Year,2009,false,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,,,,,,,,,,28.41,,,,,,28,,,EN,2023-07-10T00:00:00.000Z
WSH_WATER_SAFELY_MANAGED,Population using safely managed drinking-water services (%),text,SEAR,South-East Asia,Country,NPL,Nepal,Year,2009,false,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,,,,,,,,,,29.11,,,,,,29,,,EN,2023-07-10T00:00:00.000Z
WSH_WATER_SAFELY_MANAGED,Population using safely managed drinking-water services (%),text,AFR,Africa,Country,NGA,Nigeria,Year,2009,false,Residence Area Type,Urban,RESIDENCEAREATYPE_URB,,,,,,,,,,29.42,,,,,,29,,,EN,2023-07-10T00:00:00.000Z
WSH_WATER_SAFELY_MANAGED,Population using safely managed drinking-water services (%),text,WPR,Western Pacific,Country,TON,Tonga,Year,2009,false,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,,,,,,,,,,29.4,,,,,,29,,,EN,2023-07-10T00:00:00.000Z
WSH_WATER_SAFELY_MANAGED,Population using safely managed drinking-water services (%),text,AFR,Africa,Country,CAF,Central African Republic,Year,2009,false,Residence Area Type,rural,RESIDENCEAREATYPE_RUR,,,,,,,,,,2.89,,,,,,3,,,EN,2023-07-10T00:00:00.000Z
WSH_WATER_SAFELY_MANAGED,Population using safely managed drinking-water services (%),text,AFR,Africa,Country,TCD,Chad,Year,2009,false,Residence Area Type,rural,RESIDENCEAREATYPE_RUR,,,,,,,,,,2.89,,,,,,3,,,EN,2023-07-10T00:00:00.000Z
WSH_WATER_SAFELY_MANAGED,Population using safely managed drinking-water services (%),text,AFR,Africa,Country,UGA,Uganda,Year,2009,false,Residence Area Type,rural,RESIDENCEAREATYPE_RUR,,,,,,,,,,3.06,,,,,,3,,,EN,2023-07-10T00:00:00.000Z
WSH_WATER_SAFELY_MANAGED,Population using safely managed drinking-water services (%),text,AFR,Africa,Country,COD,Democratic Republic of the Congo,Year,2009,false,Residence Area Type,Urban,RESIDENCEAREATYPE_URB,,,,,,,,,,29.55,,,,,,30,,,EN,2023-07-10T00:00:00.000Z
WSH_WATER_SAFELY_MANAGED,Population using safely managed drinking-water services (%),text,AMR,Americas,Country,NIC,Nicaragua,Year,2009,false,Residence Area Type,rural,RESIDENCEAREATYPE_RUR,,,,,,,,,,29.88,,,,,,30,,,EN,2023-07-10T00:00:00.000Z
WSH_WATER_SAFELY_MANAGED,Population using safely managed drinking-water services (%),text,AFR,Africa,Country,STP,Sao Tome and Principe,Year,2009,false,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,,,,,,,,,,30.33,,,,,,30,,,EN,2023-07-10T00:00:00.000Z
WSH_WATER_SAFELY_MANAGED,Population using safely managed drinking-water services (%),text,EMR,Eastern Mediterranean,Country,PAK,Pakistan,Year,2009,false,Residence Area Type,rural,RESIDENCEAREATYPE_RUR,,,,,,,,,,31.2,,,,,,31,,,EN,2023-07-10T00:00:00.000Z
WSH_WATER_SAFELY_MANAGED,Population using safely managed drinking-water services (%),text,SEAR,South-East Asia,Country,MMR,Myanmar,Year,2009,false,Residence Area Type,rural,RESIDENCEAREATYPE_RUR,,,,,,,,,,31.53,,,,,,32,,,EN,2023-07-10T00:00:00.000Z
WSH_WATER_SAFELY_MANAGED,Population using safely managed drinking-water services (%),text,WPR,Western Pacific,Country,PHL,Philippines,Year,2009,false,Residence Area Type,rural,RESIDENCEAREATYPE_RUR,,,,,,,,,,32.16,,,,,,32,,,EN,2023-07-10T00:00:00.000Z
WSH_WATER_SAFELY_MANAGED,Population using safely managed drinking-water services (%),text,SEAR,South-East Asia,Country,IDN,Indonesia,Year,2009,false,Residence Area Type,Urban,RESIDENCEAREATYPE_URB,,,,,,,,,,32.74,,,,,,33,,,EN,2023-07-10T00:00:00.000Z
WSH_WATER_SAFELY_MANAGED,Population using safely managed drinking-water services (%),text,AMR,Americas,Country,DOM,Dominican Republic,Year,2009,false,Residence Area Type,rural,RESIDENCEAREATYPE_RUR,,,,,,,,,,34.21,,,,,,34,,,EN,2023-07-10T00:00:00.000Z
WSH_WATER_SAFELY_MANAGED,Population using safely managed drinking-water services (%),text,AFR,Africa,Country,GMB,Gambia,Year,2009,false,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,,,,,,,,,,33.65,,,,,,34,,,EN,2023-07-10T00:00:00.000Z
WSH_WATER_SAFELY_MANAGED,Population using safely managed drinking-water services (%),text,AFR,Africa,Country,RWA,Rwanda,Year,2009,false,Residence Area Type,Urban,RESIDENCEAREATYPE_URB,,,,,,,,,,35.49,,,,,,35,,,EN,2023-07-10T00:00:00.000Z
WSH_WATER_SAFELY_MANAGED,Population using safely managed drinking-water services (%),text,AMR,Americas,Country,SUR,Suriname,Year,2009,false,Residence Area Type,rural,RESIDENCEAREATYPE_RUR,,,,,,,,,,35.04,,,,,,35,,,EN,2023-07-10T00:00:00.000Z
WSH_WATER_SAFELY_MANAGED,Population using safely managed drinking-water services (%),text,AFR,Africa,Country,CIV,Côte d’Ivoire,Year,2009,false,Residence Area Type,Urban,RESIDENCEAREATYPE_URB,,,,,,,,,,35.6,,,,,,36,,,EN,2023-07-10T00:00:00.000Z
WSH_WATER_SAFELY_MANAGED,Population using safely managed drinking-water services (%),text,AFR,Africa,Country,STP,Sao Tome and Principe,Year,2009,false,Residence Area Type,Urban,RESIDENCEAREATYPE_URB,,,,,,,,,,35.75,,,,,,36,,,EN,2023-07-10T00:00:00.000Z
WSH_WATER_SAFELY_MANAGED,Population using safely managed drinking-water services (%),text,AMR,Americas,Country,COL,Colombia,Year,2009,false,Residence Area Type,rural,RESIDENCEAREATYPE_RUR,,,,,,,,,,36.65,,,,,,37,,,EN,2023-07-10T00:00:00.000Z
WSH_WATER_SAFELY_MANAGED,Population using safely managed drinking-water services (%),text,AFR,Africa,Country,ETH,Ethiopia,Year,2009,false,Residence Area Type,Urban,RESIDENCEAREATYPE_URB,,,,,,,,,,36.76,,,,,,37,,,EN,2023-07-10T00:00:00.000Z
WSH_WATER_SAFELY_MANAGED,Population using safely managed drinking-water services (%),text,EMR,Eastern Mediterranean,Country,IRQ,Iraq,Year,2009,false,Residence Area Type,rural,RESIDENCEAREATYPE_RUR,,,,,,,,,,36.82,,,,,,37,,,EN,2023-07-10T00:00:00.000Z
WSH_WATER_SAFELY_MANAGED,Population using safely managed drinking-water services (%),text,EMR,Eastern Mediterranean,Country,PAK,Pakistan,Year,2009,false,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,,,,,,,,,,37.47,,,,,,37,,,EN,2023-07-10T00:00:00.000Z
WSH_WATER_SAFELY_MANAGED,Population using safely managed drinking-water services (%),text,SEAR,South-East Asia,Country,LKA,Sri Lanka,Year,2009,false,Residence Area Type,rural,RESIDENCEAREATYPE_RUR,,,,,,,,,,36.83,,,,,,37,,,EN,2023-07-10T00:00:00.000Z
WSH_WATER_SAFELY_MANAGED,Population using safely managed drinking-water services (%),text,AFR,Africa,Country,COG,Congo,Year,2009,false,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,,,,,,,,,,37.9,,,,,,38,,,EN,2023-07-10T00:00:00.000Z
WSH_WATER_SAFELY_MANAGED,Population using safely managed drinking-water services (%),text,SEAR,South-East Asia,Country,NPL,Nepal,Year,2009,false,Residence Area Type,Urban,RESIDENCEAREATYPE_URB,,,,,,,,,,37.94,,,,,,38,,,EN,2023-07-10T00:00:00.000Z
WSH_WATER_SAFELY_MANAGED,Population using safely managed drinking-water services (%),text,EUR,Europe,Country,GEO,Georgia,Year,2009,false,Residence Area Type,rural,RESIDENCEAREATYPE_RUR,,,,,,,,,,39.29,,,,,,39,,,EN,2023-07-10T00:00:00.000Z
WSH_WATER_SAFELY_MANAGED,Population using safely managed drinking-water services (%),text,EUR,Europe,Country,KGZ,Kyrgyzstan,Year,2009,false,Residence Area Type,rural,RESIDENCEAREATYPE_RUR,,,,,,,,,,38.84,,,,,,39,,,EN,2023-07-10T00:00:00.000Z
WSH_WATER_SAFELY_MANAGED,Population using safely managed drinking-water services (%),text,WPR,Western Pacific,Country,MNG,Mongolia,Year,2009,false,Residence Area Type,Urban,RESIDENCEAREATYPE_URB,,,,,,,,,,39.1,,,,,,39,,,EN,2023-07-10T00:00:00.000Z
WSH_WATER_SAFELY_MANAGED,Population using safely managed drinking-water services (%),text,AMR,Americas,Country,PRY,Paraguay,Year,2009,false,Residence Area Type,rural,RESIDENCEAREATYPE_RUR,,,,,,,,,,39.14,,,,,,39,,,EN,2023-07-10T00:00:00.000Z
WSH_WATER_SAFELY_MANAGED,Population using safely managed drinking-water services (%),text,AFR,Africa,Country,SLE,Sierra Leone,Year,2009,false,Residence Area Type,rural,RESIDENCEAREATYPE_RUR,,,,,,,,,,4.19,,,,,,4,,,EN,2023-07-10T00:00:00.000Z
WSH_WATER_SAFELY_MANAGED,Population using safely managed drinking-water services (%),text,WPR,Western Pacific,Country,FJI,Fiji,Year,2009,false,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,,,,,,,,,,40.18,,,,,,40,,,EN,2023-07-10T00:00:00.000Z
WSH_WATER_SAFELY_MANAGED,Population using safely managed drinking-water services (%),text,AFR,Africa,Country,GNB,Guinea-Bissau,Year,2009,false,Residence Area Type,Urban,RESIDENCEAREATYPE_URB,,,,,,,,,,39.63,,,,,,40,,,EN,2023-07-10T00:00:00.000Z
WSH_WATER_SAFELY_MANAGED,Population using safely managed drinking-water services (%),text,AFR,Africa,Country,SEN,Senegal,Year,2009,false,Residence Area Type,Urban,RESIDENCEAREATYPE_URB,,,,,,,,,,39.85,,,,,,40,,,EN,2023-07-10T00:00:00.000Z
WSH_WATER_SAFELY_MANAGED,Population using safely managed drinking-water services (%),text,SEAR,South-East Asia,Country,BTN,Bhutan,Year,2009,false,Residence Area Type,Urban,RESIDENCEAREATYPE_URB,,,,,,,,,,40.85,,,,,,41,,,EN,2023-07-10T00:00:00.000Z
WSH_WATER_SAFELY_MANAGED,Population using safely managed drinking-water services (%),text,AFR,Africa,Country,GHA,Ghana,Year,2009,false,Residence Area Type,Urban,RESIDENCEAREATYPE_URB,,,,,,,,,,41.31,,,,,,41,,,EN,2023-07-10T00:00:00.000Z
WSH_WATER_SAFELY_MANAGED,Population using safely managed drinking-water services (%),text,AMR,Americas,Country,HND,Honduras,Year,2009,false,Residence Area Type,rural,RESIDENCEAREATYPE_RUR,,,,,,,,,,41.17,,,,,,41,,,EN,2023-07-10T00:00:00.000Z
WSH_WATER_SAFELY_MANAGED,Population using safely managed drinking-water services (%),text,AMR,Americas,Country,MEX,Mexico,Year,2009,false,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,,,,,,,,,,41.18,,,,,,41,,,EN,2023-07-10T00:00:00.000Z
WSH_WATER_SAFELY_MANAGED,Population using safely managed drinking-water services (%),text,SEAR,South-East Asia,Country,MMR,Myanmar,Year,2009,false,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,,,,,,,,,,41.48,,,,,,41,,,EN,2023-07-10T00:00:00.000Z
WSH_WATER_SAFELY_MANAGED,Population using safely managed drinking-water services (%),text,WPR,Western Pacific,Country,VNM,Viet Nam,Year,2009,false,Residence Area Type,rural,RESIDENCEAREATYPE_RUR,,,,,,,,,,40.65,,,,,,41,,,EN,2023-07-10T00:00:00.000Z
WSH_WATER_SAFELY_MANAGED,Population using safely managed drinking-water services (%),text,SEAR,South-East Asia,Country,BGD,Bangladesh,Year,2009,false,Residence Area Type,Urban,RESIDENCEAREATYPE_URB,,,,,,,,,,42.33,,,,,,42,,,EN,2023-07-10T00:00:00.000Z
WSH_WATER_SAFELY_MANAGED,Population using safely managed drinking-water services (%),text,AMR,Americas,Country,GTM,Guatemala,Year,2009,false,Residence Area Type,rural,RESIDENCEAREATYPE_RUR,,,,,,,,,,42.17,,,,,,42,,,EN,2023-07-10T00:00:00.000Z
WSH_WATER_SAFELY_MANAGED,Population using safely managed drinking-water services (%),text,SEAR,South-East Asia,Country,IND,India,Year,2009,false,Residence Area Type,rural,RESIDENCEAREATYPE_RUR,,,,,,,,,,42.09,,,,,,42,,,EN,2023-07-10T00:00:00.000Z
WSH_WATER_SAFELY_MANAGED,Population using safely managed drinking-water services (%),text,AMR,Americas,Country,DOM,Dominican Republic,Year,2009,false,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,,,,,,,,,,43.47,,,,,,43,,,EN,2023-07-10T00:00:00.000Z
WSH_WATER_SAFELY_MANAGED,Population using safely managed drinking-water services (%),text,AFR,Africa,Country,MWI,Malawi,Year,2009,false,Residence Area Type,Urban,RESIDENCEAREATYPE_URB,,,,,,,,,,42.95,,,,,,43,,,EN,2023-07-10T00:00:00.000Z
WSH_WATER_SAFELY_MANAGED,Population using safely managed drinking-water services (%),text,WPR,Western Pacific,Country,PHL,Philippines,Year,2009,false,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,,,,,,,,,,45.08,,,,,,45,,,EN,2023-07-10T00:00:00.000Z
WSH_WATER_SAFELY_MANAGED,Population using safely managed drinking-water services (%),text,EUR,Europe,Country,UZB,Uzbekistan,Year,2009,false,Residence Area Type,rural,RESIDENCEAREATYPE_RUR,,,,,,,,,,44.58,,,,,,45,,,EN,2023-07-10T00:00:00.000Z
WSH_WATER_SAFELY_MANAGED,Population using safely managed drinking-water services (%),text,EMR,Eastern Mediterranean,Country,LBN,Lebanon,Year,2009,false,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,,,,,,,,,,45.52,,,,,,46,,,EN,2023-07-10T00:00:00.000Z
WSH_WATER_SAFELY_MANAGED,Population using safely managed drinking-water services (%),text,SEAR,South-East Asia,Country,LKA,Sri Lanka,Year,2009,false,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,,,,,,,,,,46.09,,,,,,46,,,EN,2023-07-10T00:00:00.000Z
WSH_WATER_SAFELY_MANAGED,Population using safely managed drinking-water services (%),text,EUR,Europe,Country,TJK,Tajikistan,Year,2009,false,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,,,,,,,,,,46.16,,,,,,46,,,EN,2023-07-10T00:00:00.000Z
WSH_WATER_SAFELY_MANAGED,Population using safely managed drinking-water services (%),text,AMR,Americas,Country,DOM,Dominican Republic,Year,2009,false,Residence Area Type,Urban,RESIDENCEAREATYPE_URB,,,,,,,,,,46.98,,,,,,47,,,EN,2023-07-10T00:00:00.000Z
WSH_WATER_SAFELY_MANAGED,Population using safely managed drinking-water services (%),text,AMR,Americas,Country,ECU,Ecuador,Year,2009,false,Residence Area Type,rural,RESIDENCEAREATYPE_RUR,,,,,,,,,,47.39,,,,,,47,,,EN,2023-07-10T00:00:00.000Z
WSH_WATER_SAFELY_MANAGED,Population using safely managed drinking-water services (%),text,AMR,Americas,Country,PER,Peru,Year,2009,false,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,,,,,,,,,,48.23,,,,,,48,,,EN,2023-07-10T00:00:00.000Z
WSH_WATER_SAFELY_MANAGED,Population using safely managed drinking-water services (%),text,EMR,Eastern Mediterranean,Country,PAK,Pakistan,Year,2009,false,Residence Area Type,Urban,RESIDENCEAREATYPE_URB,,,,,,,,,,49.21,,,,,,49,,,EN,2023-07-10T00:00:00.000Z
