IndicatorCode,Indicator,ValueType,ParentLocationCode,ParentLocation,Location type,SpatialDimValueCode,Location,Period type,Period,IsLatestYear,Dim1 type,Dim1,Dim1ValueCode,Dim2 type,Dim2,Dim2ValueCode,Dim3 type,Dim3,Dim3ValueCode,DataSourceDimValueCode,DataSource,FactValueNumericPrefix,FactValueNumeric,FactValueUoM,FactValueNumericLowPrefix,FactValueNumericLow,FactValueNumericHighPrefix,FactValueNumericHigh,Value,FactValueTranslationID,FactComments,Language,DateModified
SDGWSHBOD,Mortality rate attributed to exposure to unsafe WASH services (per 100 000 population) (SDG 3.9.2),numeric,EUR,Europe,Country,KGZ,Kyrgyzstan,Year,2019,true,Sex,Male,SEX_MLE,,,,,,,,,,2.6,,,,,,2.6,,,EN,2022-10-28T00:00:00.000Z
SDGWSHBOD,Mortality rate attributed to exposure to unsafe WASH services (per 100 000 population) (SDG 3.9.2),numeric,EUR,Europe,Country,LVA,Latvia,Year,2019,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,2.6,,,,,,2.6,,,EN,2022-10-28T00:00:00.000Z
SDGWSHBOD,Mortality rate attributed to exposure to unsafe WASH services (per 100 000 population) (SDG 3.9.2),numeric,EUR,Europe,Country,LTU,Lithuania,Year,2019,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,2.6,,,,,,2.6,,,EN,2022-10-28T00:00:00.000Z
SDGWSHBOD,Mortality rate attributed to exposure to unsafe WASH services (per 100 000 population) (SDG 3.9.2),numeric,WPR,Western Pacific,Country,MNG,Mongolia,Year,2019,true,Sex,Female,SEX_FMLE,,,,,,,,,,2.6,,,,,,2.6,,,EN,2022-10-28T00:00:00.000Z
SDGWSHBOD,Mortality rate attributed to exposure to unsafe WASH services (per 100 000 population) (SDG 3.9.2),numeric,EUR,Europe,Country,TUR,Türkiye,Year,2019,true,Sex,Female,SEX_FMLE,,,,,,,,,,2.6,,,,,,2.6,,,EN,2022-10-28T00:00:00.000Z
SDGWSHBOD,Mortality rate attributed to exposure to unsafe WASH services (per 100 000 population) (SDG 3.9.2),numeric,EUR,Europe,Country,HRV,Croatia,Year,2019,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,2.7,,,,,,2.7,,,EN,2022-10-28T00:00:00.000Z
SDGWSHBOD,Mortality rate attributed to exposure to unsafe WASH services (per 100 000 population) (SDG 3.9.2),numeric,EUR,Europe,Country,DEU,Germany,Year,2019,true,Sex,Female,SEX_FMLE,,,,,,,,,,2.7,,,,,,2.7,,,EN,2022-10-28T00:00:00.000Z
SDGWSHBOD,Mortality rate attributed to exposure to unsafe WASH services (per 100 000 population) (SDG 3.9.2),numeric,EUR,Europe,Country,IRL,Ireland,Year,2019,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,2.7,,,,,,2.7,,,EN,2022-10-28T00:00:00.000Z
SDGWSHBOD,Mortality rate attributed to exposure to unsafe WASH services (per 100 000 population) (SDG 3.9.2),numeric,EMR,Eastern Mediterranean,Country,LBN,Lebanon,Year,2019,true,Sex,Male,SEX_MLE,,,,,,,,,,2.7,,,,,,2.7,,,EN,2022-10-28T00:00:00.000Z
SDGWSHBOD,Mortality rate attributed to exposure to unsafe WASH services (per 100 000 population) (SDG 3.9.2),numeric,SEAR,South-East Asia,Country,MDV,Maldives,Year,2019,true,Sex,Female,SEX_FMLE,,,,,,,,,,2.7,,,,,,2.7,,,EN,2022-10-28T00:00:00.000Z
SDGWSHBOD,Mortality rate attributed to exposure to unsafe WASH services (per 100 000 population) (SDG 3.9.2),numeric,AMR,Americas,Country,CRI,Costa Rica,Year,2019,true,Sex,Female,SEX_FMLE,,,,,,,,,,2.8,,,,,,2.8,,,EN,2022-10-28T00:00:00.000Z
SDGWSHBOD,Mortality rate attributed to exposure to unsafe WASH services (per 100 000 population) (SDG 3.9.2),numeric,EUR,Europe,Country,ITA,Italy,Year,2019,true,Sex,Male,SEX_MLE,,,,,,,,,,2.8,,,,,,2.8,,,EN,2022-10-28T00:00:00.000Z
SDGWSHBOD,Mortality rate attributed to exposure to unsafe WASH services (per 100 000 population) (SDG 3.9.2),numeric,EUR,Europe,Country,CHE,Switzerland,Year,2019,true,Sex,Female,SEX_FMLE,,,,,,,,,,2.8,,,,,,2.8,,,EN,2022-10-28T00:00:00.000Z
SDGWSHBOD,Mortality rate attributed to exposure to unsafe WASH services (per 100 000 population) (SDG 3.9.2),numeric,EUR,Europe,Country,ALB,Albania,Year,2019,true,Sex,Male,SEX_MLE,,,,,,,,,,2.9,,,,,,2.9,,,EN,2022-10-28T00:00:00.000Z
SDGWSHBOD,Mortality rate attributed to exposure to unsafe WASH services (per 100 000 population) (SDG 3.9.2),numeric,EUR,Europe,Country,BGR,Bulgaria,Year,2019,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,2.9,,,,,,2.9,,,EN,2022-10-28T00:00:00.000Z
SDGWSHBOD,Mortality rate attributed to exposure to unsafe WASH services (per 100 000 population) (SDG 3.9.2),numeric,AMR,Americas,Country,CRI,Costa Rica,Year,2019,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,2.9,,,,,,2.9,,,EN,2022-10-28T00:00:00.000Z
SDGWSHBOD,Mortality rate attributed to exposure to unsafe WASH services (per 100 000 population) (SDG 3.9.2),numeric,EUR,Europe,Country,GEO,Georgia,Year,2019,true,Sex,Female,SEX_FMLE,,,,,,,,,,2.9,,,,,,2.9,,,EN,2022-10-28T00:00:00.000Z
SDGWSHBOD,Mortality rate attributed to exposure to unsafe WASH services (per 100 000 population) (SDG 3.9.2),numeric,EMR,Eastern Mediterranean,Country,IRN,Iran (Islamic Republic of),Year,2019,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,2.9,,,,,,2.9,,,EN,2022-10-28T00:00:00.000Z
SDGWSHBOD,Mortality rate attributed to exposure to unsafe WASH services (per 100 000 population) (SDG 3.9.2),numeric,EUR,Europe,Country,IRL,Ireland,Year,2019,true,Sex,Female,SEX_FMLE,,,,,,,,,,2.9,,,,,,2.9,,,EN,2022-10-28T00:00:00.000Z
SDGWSHBOD,Mortality rate attributed to exposure to unsafe WASH services (per 100 000 population) (SDG 3.9.2),numeric,EUR,Europe,Country,NLD,Netherlands,Year,2019,true,Sex,Male,SEX_MLE,,,,,,,,,,2.9,,,,,,2.9,,,EN,2022-10-28T00:00:00.000Z
SDGWSHBOD,Mortality rate attributed to exposure to unsafe WASH services (per 100 000 population) (SDG 3.9.2),numeric,EUR,Europe,Country,SWE,Sweden,Year,2019,true,Sex,Male,SEX_MLE,,,,,,,,,,2.9,,,,,,2.9,,,EN,2022-10-28T00:00:00.000Z
SDGWSHBOD,Mortality rate attributed to exposure to unsafe WASH services (per 100 000 population) (SDG 3.9.2),numeric,EMR,Eastern Mediterranean,Country,TUN,Tunisia,Year,2019,true,Sex,Female,SEX_FMLE,,,,,,,,,,2.9,,,,,,2.9,,,EN,2022-10-28T00:00:00.000Z
SDGWSHBOD,Mortality rate attributed to exposure to unsafe WASH services (per 100 000 population) (SDG 3.9.2),numeric,EUR,Europe,Country,UZB,Uzbekistan,Year,2019,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,2.9,,,,,,2.9,,,EN,2022-10-28T00:00:00.000Z
SDGWSHBOD,Mortality rate attributed to exposure to unsafe WASH services (per 100 000 population) (SDG 3.9.2),numeric,SEAR,South-East Asia,Country,NPL,Nepal,Year,2019,true,Sex,Female,SEX_FMLE,,,,,,,,,,20,,,,,,20,,,EN,2022-10-28T00:00:00.000Z
SDGWSHBOD,Mortality rate attributed to exposure to unsafe WASH services (per 100 000 population) (SDG 3.9.2),numeric,SEAR,South-East Asia,Country,TLS,Timor-Leste,Year,2019,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,20.4,,,,,,20.4,,,EN,2022-10-28T00:00:00.000Z
SDGWSHBOD,Mortality rate attributed to exposure to unsafe WASH services (per 100 000 population) (SDG 3.9.2),numeric,WPR,Western Pacific,Country,LAO,Lao People's Democratic Republic,Year,2019,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,20.5,,,,,,20.5,,,EN,2022-10-28T00:00:00.000Z
SDGWSHBOD,Mortality rate attributed to exposure to unsafe WASH services (per 100 000 population) (SDG 3.9.2),numeric,WPR,Western Pacific,Country,LAO,Lao People's Democratic Republic,Year,2019,true,Sex,Male,SEX_MLE,,,,,,,,,,21.4,,,,,,21.4,,,EN,2022-10-28T00:00:00.000Z
SDGWSHBOD,Mortality rate attributed to exposure to unsafe WASH services (per 100 000 population) (SDG 3.9.2),numeric,AFR,Africa,Country,BWA,Botswana,Year,2019,true,Sex,Female,SEX_FMLE,,,,,,,,,,21.5,,,,,,21.5,,,EN,2022-10-28T00:00:00.000Z
SDGWSHBOD,Mortality rate attributed to exposure to unsafe WASH services (per 100 000 population) (SDG 3.9.2),numeric,AFR,Africa,Country,RWA,Rwanda,Year,2019,true,Sex,Female,SEX_FMLE,,,,,,,,,,21.5,,,,,,21.5,,,EN,2022-10-28T00:00:00.000Z
SDGWSHBOD,Mortality rate attributed to exposure to unsafe WASH services (per 100 000 population) (SDG 3.9.2),numeric,AFR,Africa,Country,COG,Congo,Year,2019,true,Sex,Female,SEX_FMLE,,,,,,,,,,21.6,,,,,,21.6,,,EN,2022-10-28T00:00:00.000Z
SDGWSHBOD,Mortality rate attributed to exposure to unsafe WASH services (per 100 000 population) (SDG 3.9.2),numeric,AFR,Africa,Country,NAM,Namibia,Year,2019,true,Sex,Female,SEX_FMLE,,,,,,,,,,21.7,,,,,,21.7,,,EN,2022-10-28T00:00:00.000Z
SDGWSHBOD,Mortality rate attributed to exposure to unsafe WASH services (per 100 000 population) (SDG 3.9.2),numeric,SEAR,South-East Asia,Country,BGD,Bangladesh,Year,2019,true,Sex,Female,SEX_FMLE,,,,,,,,,,21.8,,,,,,21.8,,,EN,2022-10-28T00:00:00.000Z
SDGWSHBOD,Mortality rate attributed to exposure to unsafe WASH services (per 100 000 population) (SDG 3.9.2),numeric,AFR,Africa,Country,GAB,Gabon,Year,2019,true,Sex,Male,SEX_MLE,,,,,,,,,,21.8,,,,,,21.8,,,EN,2022-10-28T00:00:00.000Z
SDGWSHBOD,Mortality rate attributed to exposure to unsafe WASH services (per 100 000 population) (SDG 3.9.2),numeric,WPR,Western Pacific,Country,PNG,Papua New Guinea,Year,2019,true,Sex,Female,SEX_FMLE,,,,,,,,,,21.8,,,,,,21.8,,,EN,2022-10-28T00:00:00.000Z
SDGWSHBOD,Mortality rate attributed to exposure to unsafe WASH services (per 100 000 population) (SDG 3.9.2),numeric,SEAR,South-East Asia,Country,TLS,Timor-Leste,Year,2019,true,Sex,Male,SEX_MLE,,,,,,,,,,22.2,,,,,,22.2,,,EN,2022-10-28T00:00:00.000Z
SDGWSHBOD,Mortality rate attributed to exposure to unsafe WASH services (per 100 000 population) (SDG 3.9.2),numeric,AFR,Africa,Country,UGA,Uganda,Year,2019,true,Sex,Female,SEX_FMLE,,,,,,,,,,23.5,,,,,,23.5,,,EN,2022-10-28T00:00:00.000Z
SDGWSHBOD,Mortality rate attributed to exposure to unsafe WASH services (per 100 000 population) (SDG 3.9.2),numeric,AMR,Americas,Country,HTI,Haiti,Year,2019,true,Sex,Female,SEX_FMLE,,,,,,,,,,24.8,,,,,,24.8,,,EN,2022-10-28T00:00:00.000Z
SDGWSHBOD,Mortality rate attributed to exposure to unsafe WASH services (per 100 000 population) (SDG 3.9.2),numeric,WPR,Western Pacific,Country,PNG,Papua New Guinea,Year,2019,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,24.9,,,,,,24.9,,,EN,2022-10-28T00:00:00.000Z
SDGWSHBOD,Mortality rate attributed to exposure to unsafe WASH services (per 100 000 population) (SDG 3.9.2),numeric,WPR,Western Pacific,Country,VUT,Vanuatu,Year,2019,true,Sex,Female,SEX_FMLE,,,,,,,,,,24.9,,,,,,24.9,,,EN,2022-10-28T00:00:00.000Z
SDGWSHBOD,Mortality rate attributed to exposure to unsafe WASH services (per 100 000 population) (SDG 3.9.2),numeric,AFR,Africa,Country,RWA,Rwanda,Year,2019,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,25,,,,,,25,,,EN,2022-10-28T00:00:00.000Z
SDGWSHBOD,Mortality rate attributed to exposure to unsafe WASH services (per 100 000 population) (SDG 3.9.2),numeric,WPR,Western Pacific,Country,VUT,Vanuatu,Year,2019,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,25,,,,,,25,,,EN,2022-10-28T00:00:00.000Z
SDGWSHBOD,Mortality rate attributed to exposure to unsafe WASH services (per 100 000 population) (SDG 3.9.2),numeric,WPR,Western Pacific,Country,VUT,Vanuatu,Year,2019,true,Sex,Male,SEX_MLE,,,,,,,,,,25.1,,,,,,25.1,,,EN,2022-10-28T00:00:00.000Z
SDGWSHBOD,Mortality rate attributed to exposure to unsafe WASH services (per 100 000 population) (SDG 3.9.2),numeric,AFR,Africa,Country,GHA,Ghana,Year,2019,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,25.2,,,,,,25.2,,,EN,2022-10-28T00:00:00.000Z
SDGWSHBOD,Mortality rate attributed to exposure to unsafe WASH services (per 100 000 population) (SDG 3.9.2),numeric,AFR,Africa,Country,MWI,Malawi,Year,2019,true,Sex,Female,SEX_FMLE,,,,,,,,,,25.3,,,,,,25.3,,,EN,2022-10-28T00:00:00.000Z
SDGWSHBOD,Mortality rate attributed to exposure to unsafe WASH services (per 100 000 population) (SDG 3.9.2),numeric,AMR,Americas,Country,HTI,Haiti,Year,2019,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,25.9,,,,,,25.9,,,EN,2022-10-28T00:00:00.000Z
SDGWSHBOD,Mortality rate attributed to exposure to unsafe WASH services (per 100 000 population) (SDG 3.9.2),numeric,AFR,Africa,Country,KEN,Kenya,Year,2019,true,Sex,Female,SEX_FMLE,,,,,,,,,,25.9,,,,,,25.9,,,EN,2022-10-28T00:00:00.000Z
SDGWSHBOD,Mortality rate attributed to exposure to unsafe WASH services (per 100 000 population) (SDG 3.9.2),numeric,AFR,Africa,Country,GMB,Gambia,Year,2019,true,Sex,Female,SEX_FMLE,,,,,,,,,,26,,,,,,26,,,EN,2022-10-28T00:00:00.000Z
SDGWSHBOD,Mortality rate attributed to exposure to unsafe WASH services (per 100 000 population) (SDG 3.9.2),numeric,AFR,Africa,Country,COG,Congo,Year,2019,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,26.4,,,,,,26.4,,,EN,2022-10-28T00:00:00.000Z
SDGWSHBOD,Mortality rate attributed to exposure to unsafe WASH services (per 100 000 population) (SDG 3.9.2),numeric,AFR,Africa,Country,BWA,Botswana,Year,2019,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,26.8,,,,,,26.8,,,EN,2022-10-28T00:00:00.000Z
SDGWSHBOD,Mortality rate attributed to exposure to unsafe WASH services (per 100 000 population) (SDG 3.9.2),numeric,AFR,Africa,Country,ZAF,South Africa,Year,2019,true,Sex,Female,SEX_FMLE,,,,,,,,,,26.9,,,,,,26.9,,,EN,2022-10-28T00:00:00.000Z
SDGWSHBOD,Mortality rate attributed to exposure to unsafe WASH services (per 100 000 population) (SDG 3.9.2),numeric,AMR,Americas,Country,HTI,Haiti,Year,2019,true,Sex,Male,SEX_MLE,,,,,,,,,,27.1,,,,,,27.1,,,EN,2022-10-28T00:00:00.000Z
SDGWSHBOD,Mortality rate attributed to exposure to unsafe WASH services (per 100 000 population) (SDG 3.9.2),numeric,AFR,Africa,Country,ZWE,Zimbabwe,Year,2019,true,Sex,Female,SEX_FMLE,,,,,,,,,,27.2,,,,,,27.2,,,EN,2022-10-28T00:00:00.000Z
SDGWSHBOD,Mortality rate attributed to exposure to unsafe WASH services (per 100 000 population) (SDG 3.9.2),numeric,AFR,Africa,Country,SEN,Senegal,Year,2019,true,Sex,Female,SEX_FMLE,,,,,,,,,,27.6,,,,,,27.6,,,EN,2022-10-28T00:00:00.000Z
SDGWSHBOD,Mortality rate attributed to exposure to unsafe WASH services (per 100 000 population) (SDG 3.9.2),numeric,AFR,Africa,Country,ZAF,South Africa,Year,2019,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,27.6,,,,,,27.6,,,EN,2022-10-28T00:00:00.000Z
SDGWSHBOD,Mortality rate attributed to exposure to unsafe WASH services (per 100 000 population) (SDG 3.9.2),numeric,WPR,Western Pacific,Country,PNG,Papua New Guinea,Year,2019,true,Sex,Male,SEX_MLE,,,,,,,,,,27.9,,,,,,27.9,,,EN,2022-10-28T00:00:00.000Z
SDGWSHBOD,Mortality rate attributed to exposure to unsafe WASH services (per 100 000 population) (SDG 3.9.2),numeric,AFR,Africa,Country,TZA,United Republic of Tanzania,Year,2019,true,Sex,Female,SEX_FMLE,,,,,,,,,,27.9,,,,,,27.9,,,EN,2022-10-28T00:00:00.000Z
SDGWSHBOD,Mortality rate attributed to exposure to unsafe WASH services (per 100 000 population) (SDG 3.9.2),numeric,SEAR,South-East Asia,Country,IND,India,Year,2019,true,Sex,Male,SEX_MLE,,,,,,,,,,28.1,,,,,,28.1,,,EN,2022-10-28T00:00:00.000Z
SDGWSHBOD,Mortality rate attributed to exposure to unsafe WASH services (per 100 000 population) (SDG 3.9.2),numeric,AFR,Africa,Country,UGA,Uganda,Year,2019,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,28.1,,,,,,28.1,,,EN,2022-10-28T00:00:00.000Z
SDGWSHBOD,Mortality rate attributed to exposure to unsafe WASH services (per 100 000 population) (SDG 3.9.2),numeric,AFR,Africa,Country,ZAF,South Africa,Year,2019,true,Sex,Male,SEX_MLE,,,,,,,,,,28.3,,,,,,28.3,,,EN,2022-10-28T00:00:00.000Z
SDGWSHBOD,Mortality rate attributed to exposure to unsafe WASH services (per 100 000 population) (SDG 3.9.2),numeric,AFR,Africa,Country,RWA,Rwanda,Year,2019,true,Sex,Male,SEX_MLE,,,,,,,,,,28.7,,,,,,28.7,,,EN,2022-10-28T00:00:00.000Z
SDGWSHBOD,Mortality rate attributed to exposure to unsafe WASH services (per 100 000 population) (SDG 3.9.2),numeric,AFR,Africa,Country,NAM,Namibia,Year,2019,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,28.8,,,,,,28.8,,,EN,2022-10-28T00:00:00.000Z
SDGWSHBOD,Mortality rate attributed to exposure to unsafe WASH services (per 100 000 population) (SDG 3.9.2),numeric,AFR,Africa,Country,KEN,Kenya,Year,2019,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,29,,,,,,29,,,EN,2022-10-28T00:00:00.000Z
SDGWSHBOD,Mortality rate attributed to exposure to unsafe WASH services (per 100 000 population) (SDG 3.9.2),numeric,AFR,Africa,Country,GMB,Gambia,Year,2019,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,29.5,,,,,,29.5,,,EN,2022-10-28T00:00:00.000Z
SDGWSHBOD,Mortality rate attributed to exposure to unsafe WASH services (per 100 000 population) (SDG 3.9.2),numeric,AFR,Africa,Country,GNQ,Equatorial Guinea,Year,2019,true,Sex,Male,SEX_MLE,,,,,,,,,,29.6,,,,,,29.6,,,EN,2022-10-28T00:00:00.000Z
SDGWSHBOD,Mortality rate attributed to exposure to unsafe WASH services (per 100 000 population) (SDG 3.9.2),numeric,AFR,Africa,Country,GNQ,Equatorial Guinea,Year,2019,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,29.7,,,,,,29.7,,,EN,2022-10-28T00:00:00.000Z
SDGWSHBOD,Mortality rate attributed to exposure to unsafe WASH services (per 100 000 population) (SDG 3.9.2),numeric,AFR,Africa,Country,GNQ,Equatorial Guinea,Year,2019,true,Sex,Female,SEX_FMLE,,,,,,,,,,29.9,,,,,,29.9,,,EN,2022-10-28T00:00:00.000Z
SDGWSHBOD,Mortality rate attributed to exposure to unsafe WASH services (per 100 000 population) (SDG 3.9.2),numeric,AMR,Americas,Country,BHS,Bahamas,Year,2019,true,Sex,Male,SEX_MLE,,,,,,,,,,3,,,,,,3,,,EN,2022-10-28T00:00:00.000Z
SDGWSHBOD,Mortality rate attributed to exposure to unsafe WASH services (per 100 000 population) (SDG 3.9.2),numeric,AMR,Americas,Country,CRI,Costa Rica,Year,2019,true,Sex,Male,SEX_MLE,,,,,,,,,,3,,,,,,3,,,EN,2022-10-28T00:00:00.000Z
SDGWSHBOD,Mortality rate attributed to exposure to unsafe WASH services (per 100 000 population) (SDG 3.9.2),numeric,EUR,Europe,Country,EST,Estonia,Year,2019,true,Sex,Male,SEX_MLE,,,,,,,,,,3,,,,,,3,,,EN,2022-10-28T00:00:00.000Z
SDGWSHBOD,Mortality rate attributed to exposure to unsafe WASH services (per 100 000 population) (SDG 3.9.2),numeric,EUR,Europe,Country,FRA,France,Year,2019,true,Sex,Male,SEX_MLE,,,,,,,,,,3,,,,,,3,,,EN,2022-10-28T00:00:00.000Z
SDGWSHBOD,Mortality rate attributed to exposure to unsafe WASH services (per 100 000 population) (SDG 3.9.2),numeric,EUR,Europe,Country,ITA,Italy,Year,2019,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,3,,,,,,3,,,EN,2022-10-28T00:00:00.000Z
SDGWSHBOD,Mortality rate attributed to exposure to unsafe WASH services (per 100 000 population) (SDG 3.9.2),numeric,EUR,Europe,Country,SWE,Sweden,Year,2019,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,3,,,,,,3,,,EN,2022-10-28T00:00:00.000Z
SDGWSHBOD,Mortality rate attributed to exposure to unsafe WASH services (per 100 000 population) (SDG 3.9.2),numeric,EUR,Europe,Country,AZE,Azerbaijan,Year,2019,true,Sex,Female,SEX_FMLE,,,,,,,,,,3.1,,,,,,3.1,,,EN,2022-10-28T00:00:00.000Z
SDGWSHBOD,Mortality rate attributed to exposure to unsafe WASH services (per 100 000 population) (SDG 3.9.2),numeric,EUR,Europe,Country,LVA,Latvia,Year,2019,true,Sex,Male,SEX_MLE,,,,,,,,,,3.1,,,,,,3.1,,,EN,2022-10-28T00:00:00.000Z
SDGWSHBOD,Mortality rate attributed to exposure to unsafe WASH services (per 100 000 population) (SDG 3.9.2),numeric,EUR,Europe,Country,LTU,Lithuania,Year,2019,true,Sex,Male,SEX_MLE,,,,,,,,,,3.1,,,,,,3.1,,,EN,2022-10-28T00:00:00.000Z
SDGWSHBOD,Mortality rate attributed to exposure to unsafe WASH services (per 100 000 population) (SDG 3.9.2),numeric,EUR,Europe,Country,SVK,Slovakia,Year,2019,true,Sex,Female,SEX_FMLE,,,,,,,,,,3.1,,,,,,3.1,,,EN,2022-10-28T00:00:00.000Z
SDGWSHBOD,Mortality rate attributed to exposure to unsafe WASH services (per 100 000 population) (SDG 3.9.2),numeric,EUR,Europe,Country,ESP,Spain,Year,2019,true,Sex,Male,SEX_MLE,,,,,,,,,,3.1,,,,,,3.1,,,EN,2022-10-28T00:00:00.000Z
SDGWSHBOD,Mortality rate attributed to exposure to unsafe WASH services (per 100 000 population) (SDG 3.9.2),numeric,EMR,Eastern Mediterranean,Country,TUN,Tunisia,Year,2019,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,3.1,,,,,,3.1,,,EN,2022-10-28T00:00:00.000Z
SDGWSHBOD,Mortality rate attributed to exposure to unsafe WASH services (per 100 000 population) (SDG 3.9.2),numeric,EUR,Europe,Country,ALB,Albania,Year,2019,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,3.2,,,,,,3.2,,,EN,2022-10-28T00:00:00.000Z
SDGWSHBOD,Mortality rate attributed to exposure to unsafe WASH services (per 100 000 population) (SDG 3.9.2),numeric,EUR,Europe,Country,HRV,Croatia,Year,2019,true,Sex,Female,SEX_FMLE,,,,,,,,,,3.2,,,,,,3.2,,,EN,2022-10-28T00:00:00.000Z
SDGWSHBOD,Mortality rate attributed to exposure to unsafe WASH services (per 100 000 population) (SDG 3.9.2),numeric,EUR,Europe,Country,DEU,Germany,Year,2019,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,3.2,,,,,,3.2,,,EN,2022-10-28T00:00:00.000Z
SDGWSHBOD,Mortality rate attributed to exposure to unsafe WASH services (per 100 000 population) (SDG 3.9.2),numeric,EMR,Eastern Mediterranean,Country,IRN,Iran (Islamic Republic of),Year,2019,true,Sex,Male,SEX_MLE,,,,,,,,,,3.2,,,,,,3.2,,,EN,2022-10-28T00:00:00.000Z
SDGWSHBOD,Mortality rate attributed to exposure to unsafe WASH services (per 100 000 population) (SDG 3.9.2),numeric,EUR,Europe,Country,ITA,Italy,Year,2019,true,Sex,Female,SEX_FMLE,,,,,,,,,,3.2,,,,,,3.2,,,EN,2022-10-28T00:00:00.000Z
SDGWSHBOD,Mortality rate attributed to exposure to unsafe WASH services (per 100 000 population) (SDG 3.9.2),numeric,EUR,Europe,Country,KAZ,Kazakhstan,Year,2019,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,3.2,,,,,,3.2,,,EN,2022-10-28T00:00:00.000Z
SDGWSHBOD,Mortality rate attributed to exposure to unsafe WASH services (per 100 000 population) (SDG 3.9.2),numeric,AMR,Americas,Country,MEX,Mexico,Year,2019,true,Sex,Female,SEX_FMLE,,,,,,,,,,3.2,,,,,,3.2,,,EN,2022-10-28T00:00:00.000Z
SDGWSHBOD,Mortality rate attributed to exposure to unsafe WASH services (per 100 000 population) (SDG 3.9.2),numeric,WPR,Western Pacific,Country,MNG,Mongolia,Year,2019,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,3.2,,,,,,3.2,,,EN,2022-10-28T00:00:00.000Z
SDGWSHBOD,Mortality rate attributed to exposure to unsafe WASH services (per 100 000 population) (SDG 3.9.2),numeric,EUR,Europe,Country,NOR,Norway,Year,2019,true,Sex,Male,SEX_MLE,,,,,,,,,,3.2,,,,,,3.2,,,EN,2022-10-28T00:00:00.000Z
SDGWSHBOD,Mortality rate attributed to exposure to unsafe WASH services (per 100 000 population) (SDG 3.9.2),numeric,EUR,Europe,Country,RUS,Russian Federation,Year,2019,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,3.2,,,,,,3.2,,,EN,2022-10-28T00:00:00.000Z
SDGWSHBOD,Mortality rate attributed to exposure to unsafe WASH services (per 100 000 population) (SDG 3.9.2),numeric,EUR,Europe,Country,ESP,Spain,Year,2019,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,3.2,,,,,,3.2,,,EN,2022-10-28T00:00:00.000Z
SDGWSHBOD,Mortality rate attributed to exposure to unsafe WASH services (per 100 000 population) (SDG 3.9.2),numeric,EUR,Europe,Country,ESP,Spain,Year,2019,true,Sex,Female,SEX_FMLE,,,,,,,,,,3.2,,,,,,3.2,,,EN,2022-10-28T00:00:00.000Z
SDGWSHBOD,Mortality rate attributed to exposure to unsafe WASH services (per 100 000 population) (SDG 3.9.2),numeric,EUR,Europe,Country,SWE,Sweden,Year,2019,true,Sex,Female,SEX_FMLE,,,,,,,,,,3.2,,,,,,3.2,,,EN,2022-10-28T00:00:00.000Z
SDGWSHBOD,Mortality rate attributed to exposure to unsafe WASH services (per 100 000 population) (SDG 3.9.2),numeric,EUR,Europe,Country,GEO,Georgia,Year,2019,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,3.3,,,,,,3.3,,,EN,2022-10-28T00:00:00.000Z
SDGWSHBOD,Mortality rate attributed to exposure to unsafe WASH services (per 100 000 population) (SDG 3.9.2),numeric,AMR,Americas,Country,NIC,Nicaragua,Year,2019,true,Sex,Female,SEX_FMLE,,,,,,,,,,3.3,,,,,,3.3,,,EN,2022-10-28T00:00:00.000Z
